cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
7346,1,0,0,39.52,43.52,1912,853.08,Brazil,female,2021-02-25,Mobile,42,1027,Visa,41,21
8578,0,0,1,28.76,47.72,4673.32,81.64,Canada,male,2021-01-22,Prepaid cards,167,1193,JBC,52,97
9435,1,1,1,3.04,17.32,3458.4,717.84,Brazil,female,2021-03-16,Prepaid cards,155,1071,Amex,34,1
7699,1,1,0,17.84,1.28,4915.84,97.8,Denmark,male,2021-03-07,E-Wallet,246,1070,Amex,53,14
979,0,1,0,20.16,32.88,1565.64,137.6,Iran,female,2021-02-09,Prepaid cards,151,1147,MasterCard,23,46
2722,0,0,0,47.24,21.04,3643.08,977,Spain,female,2021-03-10,Credit cards,239,1093,Visa,35,39
1261,1,1,0,6.84,31.68,4411.04,192.52,Australia,female,2021-03-14,Mobile,79,1036,Visa,59,33
9876,1,0,0,48.64,40.48,4205.68,579.36,Finland,male,2021-03-11,Mobile,36,1173,MasterCard,43,57
2597,1,0,1,9.44,3.68,4467.04,995.36,Switzerland,male,2021-03-09,Prepaid cards,47,1025,JBC,59,16
2141,1,0,1,12.72,28.24,3204.32,487.32,Spain,female,2021-01-22,Mobile,278,1143,JBC,27,34
1145,1,0,0,33.76,27.92,3495.76,364.92,Finland,male,2021-02-07,Mobile,220,1022,Amex,50,53
7947,0,0,0,16.36,27.72,2483.88,781.72,New Zealand,female,2021-01-12,Mobile,178,1043,Amex,81,59
3790,0,1,0,22.04,9.48,4432.88,662.56,New Zealand,male,2021-01-02,Mobile,12,1156,Visa,94,90
6282,0,0,1,22.32,32.16,1687.6,971.36,Canada,female,2021-04-01,Prepaid cards,13,1239,MasterCard,60,41
972,0,0,0,45.04,47.08,2096.68,680.08,Canada,male,2021-02-04,E-Wallet,185,1129,MasterCard,77,50
7977,1,1,0,4.32,15.6,4959.6,618.24,Switzerland,female,2021-03-29,Prepaid cards,176,1246,Visa,73,16
9744,1,0,0,35.84,19.88,2603.08,92.48,France,male,2021-03-29,Credit cards,17,1072,Visa,1,5
7579,1,0,0,32.44,1.36,4676.88,409.44,Brazil,female,2021-02-17,E-Wallet,5,1291,JBC,4,73
4233,1,1,1,29,35.4,1963.8,303,Spain,male,2021-02-06,Bank transfers,296,1168,MasterCard,53,57
4394,1,1,0,36.4,48,1028.6,84.24,France,male,2021-01-23,Prepaid cards,12,1030,JBC,96,87
4571,0,1,0,45.4,32.04,1188.52,583.08,France,male,2021-01-27,Prepaid cards,101,1229,JBC,61,81
3276,1,0,1,26.2,27.52,1750.44,541.24,Germany,male,2021-02-23,E-Wallet,89,1245,Amex,71,92
6354,0,0,0,10.08,30.88,4345.36,932.8,France,female,2021-01-17,E-Wallet,119,1298,Amex,57,35
3588,0,0,0,17.8,46.6,2525.36,494.76,Brazil,male,2021-01-25,E-Wallet,225,1172,MasterCard,37,9
9506,0,1,1,37.36,37.28,2439.24,131.08,New Zealand,male,2021-02-12,E-Wallet,218,1266,Amex,30,2
1846,0,0,1,9.92,20.8,4555.04,127.32,Finland,male,2021-01-20,Credit cards,226,1008,Visa,28,13
142,1,1,1,31.72,44.16,3538.96,954.6,Finland,male,2021-02-01,Mobile,235,1227,MasterCard,6,44
7593,1,0,1,38.2,12,1156.04,306.96,France,male,2021-01-16,E-Wallet,60,1170,MasterCard,34,43
1483,1,0,1,40.32,48.88,3981.32,882.92,Switzerland,female,2021-03-04,Prepaid cards,211,1240,JBC,14,78
9809,0,0,1,3.08,28.32,2070.2,290.72,United States,female,2021-01-02,E-Wallet,167,1073,Visa,45,20
5616,1,1,1,15.92,28.32,4989.8,457.88,Netherlands,female,2021-02-23,Prepaid cards,37,1216,MasterCard,74,17
7018,1,1,1,1.32,27.12,2566.12,611.76,Denmark,male,2021-02-25,Prepaid cards,17,1091,MasterCard,55,97
3047,1,1,1,37.08,13,3780.84,741.72,Norway,male,2021-02-15,Credit cards,101,1117,Amex,87,63
4631,1,1,0,49.36,40.96,2076.76,265.12,Germany,female,2021-02-21,E-Wallet,163,1195,MasterCard,53,88
1344,1,1,1,16.48,48.76,3112.6,743.88,Brazil,female,2021-02-07,Prepaid cards,55,1041,Visa,45,44
6984,0,0,1,44.72,27.8,1341.24,501.6,United Kingdom,male,2021-02-09,Bank transfers,147,1214,Visa,87,1
3923,1,1,0,3.4,25.16,4332.88,79.36,Norway,male,2021-02-19,Prepaid cards,237,1265,Visa,59,95
5193,0,1,1,41.48,28.48,4239.76,445.6,Denmark,female,2021-03-03,Prepaid cards,175,1028,Amex,65,8
3465,0,1,0,29.88,29.76,4314,91.6,Canada,male,2021-03-29,E-Wallet,248,1183,JBC,5,15
9289,1,0,0,7.28,9.48,4492,565.88,United States,male,2021-02-18,Mobile,16,1180,Visa,35,96
1233,0,0,0,34.08,48.8,4770.32,864.92,Canada,male,2021-01-02,Bank transfers,154,1077,Amex,95,93
7782,1,1,1,46.52,5.36,2483.56,356.24,United States,female,2021-03-18,Prepaid cards,98,1239,JBC,91,65
9267,0,1,0,20.16,32.2,1268.4,512.28,Brazil,female,2021-02-11,Credit cards,209,1243,Amex,100,42
1200,0,1,0,34.76,18.68,4965.6,524.6,United States,female,2021-03-10,Prepaid cards,270,1249,Amex,42,17
8295,0,0,0,25.2,5.28,3156.96,207.96,Germany,female,2021-03-03,Bank transfers,162,1021,Amex,91,96
1790,1,0,1,46.4,33.68,2110.44,720.84,United Kingdom,female,2021-02-19,Credit cards,163,1200,Amex,58,49
2349,0,0,0,17.12,16.44,4880.16,84.64,Iran,female,2021-01-18,Prepaid cards,195,1197,Amex,6,71
4702,0,0,0,9.52,30.12,4278.84,895.28,Canada,female,2021-01-28,E-Wallet,33,1061,Amex,9,57
2308,0,1,0,30.2,30.28,4789.36,754.24,Switzerland,male,2021-04-01,Mobile,265,1063,MasterCard,87,69
4389,1,0,0,23.12,46.44,3637.12,62.52,Germany,female,2021-02-18,Mobile,177,1105,Amex,91,23
2990,1,1,1,33.72,8.92,2784.08,904.96,Netherlands,male,2021-01-01,E-Wallet,75,1295,Amex,18,44
4355,0,1,1,30.88,12.68,3446.24,981.84,Ireland,male,2021-01-08,E-Wallet,167,1212,JBC,8,100
967,1,1,0,37.52,26.56,1089.52,437.6,Spain,male,2021-01-24,Credit cards,287,1011,JBC,75,72
3161,0,0,0,3.76,37.2,4013.6,752.48,Germany,female,2021-02-04,E-Wallet,94,1040,JBC,83,31
2529,1,1,0,10.64,3.44,3476.56,858.84,Denmark,female,2021-02-03,Bank transfers,208,1089,Visa,13,54
4415,1,1,0,25.72,20.2,4242.6,481.64,Denmark,male,2021-02-21,Prepaid cards,288,1235,Amex,48,79
3625,1,0,0,29.28,6.28,3292.12,749.52,Canada,female,2021-02-09,E-Wallet,136,1042,JBC,13,46
9544,1,0,0,31.36,11,1711.8,488.72,Canada,male,2021-01-01,E-Wallet,66,1005,JBC,57,60
6014,0,1,0,44.88,4.28,3997.92,158,New Zealand,male,2021-03-15,Mobile,97,1118,Visa,96,77
7578,0,1,1,18.72,44.84,2339.72,372.92,United States,male,2021-04-01,Bank transfers,65,1210,Visa,71,49
519,0,1,0,4.8,33.92,1620.04,660.6,Finland,female,2021-01-20,Mobile,190,1215,JBC,24,72
9504,1,1,0,5.44,17.04,4192.36,388.96,Norway,female,2021-03-16,Bank transfers,242,1171,JBC,38,21
483,1,0,1,27.08,34.4,4813.16,696.84,New Zealand,male,2021-02-11,Mobile,142,1116,Amex,38,77
9781,0,1,1,34.92,40.52,2238.96,875.24,Finland,female,2021-02-21,Credit cards,244,1054,Amex,47,24
7029,0,0,0,4.92,44.84,2990.92,609.36,Switzerland,female,2021-02-01,Prepaid cards,34,1089,Visa,62,3
2110,0,1,1,3.44,42.12,2186.6,763.56,United States,male,2021-02-26,Mobile,60,1300,MasterCard,68,15
5285,1,0,0,34.32,12.16,4634.48,501.56,Spain,male,2021-02-07,E-Wallet,20,1056,MasterCard,80,3
6665,1,1,1,46.08,7.48,4589.92,673.8,Iran,female,2021-01-30,Mobile,84,1227,Amex,49,13
622,0,0,1,48.76,17.56,3662.44,219.76,Iran,female,2021-01-27,Mobile,288,1299,JBC,28,93
6907,1,0,1,9.64,44.24,1485.2,999.92,Canada,female,2021-03-11,Credit cards,152,1181,JBC,29,59
2711,0,1,1,49.76,40.52,4359.52,878.2,Switzerland,female,2021-03-28,Prepaid cards,90,1070,Amex,55,52
704,0,1,0,39.56,14.24,1043.08,761.28,Germany,female,2021-01-15,Bank transfers,153,1196,JBC,59,88
7190,1,0,1,26.96,23.44,3071.84,186.4,Canada,female,2021-01-30,Bank transfers,245,1174,Amex,67,82
7129,1,1,0,13.16,47.12,4729.24,992.04,Canada,female,2021-03-17,Prepaid cards,219,1142,Amex,80,36
5796,0,0,1,48.4,15.16,4427.56,203.36,Denmark,female,2021-02-23,Mobile,82,1185,JBC,70,99
6969,1,1,1,23.68,11.2,1312.08,355.44,Norway,female,2021-02-27,Credit cards,254,1088,MasterCard,42,36
5149,1,1,1,46.96,47.44,2825.4,146.24,Norway,male,2021-01-17,Credit cards,180,1288,JBC,94,20
3655,1,1,1,28.4,20.8,4720.4,963.88,Iran,male,2021-01-11,Credit cards,187,1211,Amex,96,68
8033,0,1,0,40.72,32.68,3878,207.88,Finland,female,2021-02-09,E-Wallet,85,1069,Amex,63,92
2729,0,0,1,5.96,16.8,3321,169.36,Australia,female,2021-01-25,E-Wallet,260,1006,MasterCard,77,44
7386,1,0,1,3.64,10.64,1404.4,869.96,Germany,male,2021-03-10,E-Wallet,102,1063,Amex,39,5
6937,0,1,0,20.84,40.84,4632.44,119.64,United Kingdom,female,2021-01-03,Mobile,176,1288,MasterCard,99,74
2487,1,1,0,3.48,4.76,1522.12,879.4,Spain,female,2021-03-03,Bank transfers,198,1297,Visa,32,93
3053,1,1,1,14.72,17.8,3222.16,948.16,Norway,male,2021-03-19,Credit cards,27,1023,JBC,83,59
4139,0,1,1,6.64,48.12,1536.64,284.88,New Zealand,female,2021-02-06,Credit cards,5,1185,MasterCard,79,72
2002,0,0,0,36.76,48.92,2544.6,640,United Kingdom,female,2021-01-22,Bank transfers,299,1040,Visa,88,9
903,1,0,0,41.96,20.44,2993.12,992.68,Canada,male,2021-01-16,E-Wallet,95,1201,Visa,100,26
2744,1,0,0,2.24,6.2,2964.48,499.48,Turkey,female,2021-03-21,Credit cards,108,1181,Visa,44,11
5409,1,1,1,46.56,17.96,3771.44,847.2,Brazil,female,2021-03-27,Credit cards,31,1173,MasterCard,29,16
8756,0,1,0,47.2,7.16,2144.16,901.12,Finland,female,2021-02-05,Mobile,6,1066,Amex,32,23
5320,0,0,1,25,2.64,1348.8,486.28,Australia,male,2021-01-08,Prepaid cards,119,1152,MasterCard,41,48
9695,0,1,0,34.52,14.24,2645.16,619.48,Germany,male,2021-03-11,Mobile,285,1084,Visa,6,55
1299,0,1,1,39.24,43.04,2467,95,Germany,male,2021-03-07,E-Wallet,218,1069,MasterCard,11,8
8225,1,1,1,37.84,16.92,1718.36,505.16,Ireland,male,2021-02-03,Prepaid cards,191,1280,JBC,70,40
3697,0,0,0,7.72,20.4,3138.72,225.04,Brazil,male,2021-02-07,E-Wallet,269,1254,JBC,73,96
7030,1,1,1,6.12,44.28,4468.76,618.64,Australia,female,2021-03-18,Bank transfers,196,1060,JBC,7,30
2392,0,0,1,27.84,41.68,1843.84,285.64,Denmark,female,2021-02-07,E-Wallet,213,1208,Amex,64,68
3371,0,0,0,15.6,34.52,1407.56,243.04,Norway,male,2021-03-26,E-Wallet,78,1015,Amex,24,90
4315,1,1,0,6.52,35.16,4937.04,679.08,Australia,male,2021-01-22,Prepaid cards,171,1184,MasterCard,66,8
181,1,1,1,11.32,26.36,4379.48,830.52,Iran,female,2021-02-11,Prepaid cards,249,1179,JBC,35,61
9502,0,1,0,20.6,26.16,2241.28,287.32,Netherlands,male,2021-03-23,Bank transfers,12,1249,JBC,53,27
2875,0,0,1,1.28,9.88,3340.48,124.8,United States,female,2021-03-26,Prepaid cards,236,1013,JBC,58,91
5668,1,1,1,48.4,38.28,2295.28,765.52,Denmark,female,2021-01-09,Credit cards,290,1080,MasterCard,94,21
2813,0,1,1,34.64,44.56,1879.2,771.8,Switzerland,female,2021-02-20,E-Wallet,262,1004,MasterCard,55,18
6977,1,0,1,9.8,41.84,2656.68,446.92,Ireland,male,2021-01-17,Mobile,203,1160,JBC,17,23
7460,0,1,0,8.72,8,2760.76,452.84,Norway,male,2021-01-03,Prepaid cards,189,1162,JBC,50,42
5447,1,1,1,10.24,43,4336.84,847.4,Iran,male,2021-01-26,Bank transfers,39,1201,Visa,73,45
588,1,0,1,25.2,33.8,1287.72,189.84,Canada,female,2021-01-19,Bank transfers,120,1135,JBC,25,90
2679,0,0,0,38.76,4.52,1757.04,383.72,Turkey,female,2021-01-23,Prepaid cards,20,1120,JBC,60,17
517,0,1,1,44.16,4.76,4790.6,167.6,Brazil,male,2021-01-13,Mobile,126,1086,JBC,99,68
4119,1,1,0,6.24,20.6,3706.28,754,Iran,male,2021-01-23,Bank transfers,264,1087,Amex,51,17
8136,1,0,0,3.96,38.04,4058,250.28,Canada,male,2021-03-21,Mobile,155,1010,Amex,42,67
9602,0,0,1,6.88,42.04,3572.08,679.44,Spain,female,2021-01-29,Prepaid cards,31,1164,Amex,6,71
4228,0,1,0,26.28,22.64,2055.04,433.28,Germany,female,2021-01-02,E-Wallet,132,1261,JBC,99,28
768,1,0,1,10.48,37.96,1127.84,695.6,Australia,female,2021-01-01,E-Wallet,248,1015,Amex,3,73
9049,0,1,0,42.08,18.08,1611.04,822.08,Denmark,female,2021-03-13,Prepaid cards,290,1228,Amex,82,79
7556,0,1,0,16.88,12.28,2761.84,741.92,Denmark,female,2021-02-20,Credit cards,164,1276,Visa,16,50
1224,0,1,0,20.24,24.08,1211.84,988.68,Brazil,female,2021-03-25,Mobile,252,1237,JBC,30,25
2402,1,0,0,43.28,19,3997.88,228.56,United States,female,2021-01-24,E-Wallet,110,1158,MasterCard,86,29
744,0,0,1,49.76,28.2,2444.64,788.8,Switzerland,male,2021-01-21,E-Wallet,40,1097,Visa,91,41
7621,0,0,1,10.64,20.2,3703.36,800.96,United States,female,2021-02-18,E-Wallet,63,1282,Visa,80,74
6237,1,1,1,3.2,38.8,1636.6,116.84,New Zealand,female,2021-03-12,Credit cards,118,1291,MasterCard,70,61
7426,0,1,1,20,20.92,1516.48,835.56,France,male,2021-03-19,Credit cards,136,1225,MasterCard,97,29
8844,1,0,1,14.6,40.84,4519.88,791,Netherlands,female,2021-01-09,Mobile,115,1126,MasterCard,72,62
9459,1,0,1,7.12,5.4,4081.12,182.6,Ireland,female,2021-03-09,Bank transfers,284,1059,Amex,74,98
4974,0,0,0,19.12,44.76,4319.48,661.36,Spain,female,2021-03-17,Prepaid cards,204,1022,JBC,42,87
9738,1,0,0,42.92,15.8,2519.36,376.24,Denmark,male,2021-03-04,E-Wallet,233,1005,JBC,92,100
5190,0,0,1,38.88,15.64,3023.76,496.84,United States,female,2021-02-04,Mobile,172,1016,JBC,59,56
8146,0,0,1,42,12.84,3195,583.28,New Zealand,male,2021-03-15,Mobile,232,1009,Visa,63,67
6075,1,0,0,29.76,15.08,4975.2,391.04,Spain,female,2021-01-29,Prepaid cards,132,1026,MasterCard,1,52
5192,0,1,0,26.32,21.04,2733.6,470.96,Brazil,male,2021-02-16,Bank transfers,298,1081,Amex,45,56
6459,1,1,1,31.6,38.4,1767.36,905.92,Turkey,female,2021-03-24,Prepaid cards,233,1018,JBC,29,86
7406,0,0,1,14.16,42.24,4783.32,428.24,France,male,2021-01-15,Credit cards,12,1069,Visa,33,33
991,0,1,0,36.92,24.72,1265.2,279.36,Netherlands,female,2021-03-09,Credit cards,121,1298,MasterCard,94,88
8805,1,0,0,14.8,38.56,2900.6,717.2,Denmark,male,2021-01-11,Credit cards,169,1012,JBC,50,81
8733,1,0,1,9.4,34.36,4724.04,452,Australia,female,2021-03-11,Credit cards,261,1289,JBC,64,19
6079,1,1,1,33.44,9,3022.72,253.72,Iran,female,2021-01-19,Credit cards,180,1024,MasterCard,10,99
9861,1,1,1,39.44,25.16,4062.44,982.12,Denmark,male,2021-03-16,Bank transfers,96,1233,Visa,96,99
3374,0,1,1,37.84,19.56,3910.52,617.36,Canada,male,2021-02-18,Bank transfers,203,1272,Visa,33,54
192,0,1,0,12.52,11.6,2662,966.16,New Zealand,male,2021-02-07,E-Wallet,100,1056,Visa,86,46
9712,1,1,1,9.44,43.12,3451.2,365.36,Ireland,female,2021-01-04,Prepaid cards,229,1101,Amex,86,25
7296,0,1,1,47,28.44,3810.44,959.88,Norway,male,2021-02-04,Prepaid cards,121,1217,Visa,44,13
3151,1,0,1,42.08,35.08,3769.96,998.12,Turkey,female,2021-02-08,Mobile,189,1180,Amex,79,61
4725,1,0,1,16.52,9.64,1952.64,744.6,Norway,male,2021-02-26,Prepaid cards,226,1259,Amex,89,73
9430,0,1,0,6.16,7.72,3808.8,916.84,Ireland,male,2021-03-07,E-Wallet,160,1200,Amex,48,47
5137,1,1,1,22.36,28.72,2606.08,287.72,Brazil,male,2021-02-07,E-Wallet,277,1045,MasterCard,8,55
7469,1,1,0,46.44,42.24,3333.64,398.8,Switzerland,female,2021-01-28,Mobile,113,1260,Amex,18,53
1634,1,1,1,24.16,13.52,3716.08,493.56,Netherlands,female,2021-01-21,E-Wallet,1,1249,MasterCard,66,71
2066,1,1,0,35.92,37.32,3284.52,960.72,Denmark,male,2021-02-21,Prepaid cards,75,1238,Visa,48,14
5903,0,0,0,35.52,3.16,2781.4,868.64,Canada,female,2021-01-11,Bank transfers,259,1006,JBC,46,80
6521,0,1,0,48.08,13.84,3948.4,294.24,United Kingdom,male,2021-01-28,Mobile,110,1227,Visa,92,57
4383,1,1,0,26.96,39.72,3578.36,361.84,New Zealand,female,2021-01-03,Prepaid cards,78,1185,Amex,84,21
4247,1,0,0,20.52,41,3502.6,706.2,United States,female,2021-02-11,Prepaid cards,189,1176,MasterCard,74,39
7737,1,0,1,14.72,31.12,2913.44,297.88,Germany,female,2021-02-18,E-Wallet,63,1180,Amex,34,50
8255,1,0,0,25.4,22.52,2094.6,538.2,Norway,male,2021-01-13,Prepaid cards,172,1293,MasterCard,84,17
1761,0,0,1,18.56,29.2,3968,686.4,Australia,female,2021-03-09,Mobile,179,1005,MasterCard,90,4
800,0,1,1,34.64,1.84,2216.56,180.36,United States,male,2021-02-16,Credit cards,184,1058,MasterCard,50,76
2633,0,1,1,20.48,48.68,3859.44,696.68,Spain,female,2021-02-12,Bank transfers,138,1028,Visa,65,22
2062,1,1,0,5.68,10.4,2029.36,885.08,Spain,female,2021-02-22,Bank transfers,226,1127,MasterCard,27,31
555,1,1,0,11.36,20.6,3195.92,232.64,Switzerland,female,2021-01-06,Mobile,239,1131,MasterCard,2,2
3327,0,1,1,8.96,30.32,4988.6,487.08,Denmark,female,2021-01-30,Prepaid cards,112,1295,MasterCard,84,2
5572,0,0,1,22.56,21.4,4222.72,855.96,Australia,female,2021-02-19,E-Wallet,151,1278,Visa,31,63
9824,0,0,1,48,46.4,2519.08,69.72,Iran,female,2021-03-31,Prepaid cards,196,1160,JBC,51,22
577,0,0,1,15.68,20.44,2586.36,484.96,Norway,female,2021-03-11,Credit cards,69,1175,Amex,58,40
309,0,0,0,24.6,27.84,2090.88,835.16,Denmark,female,2021-02-06,Credit cards,293,1030,Visa,29,37
4250,0,0,0,25.08,2.16,1823.04,337.96,Canada,male,2021-02-05,Bank transfers,152,1296,MasterCard,5,23
4964,0,0,1,16.4,36.12,2908,856.76,Switzerland,male,2021-02-26,Bank transfers,137,1006,Visa,4,88
3930,1,0,1,6.32,7.8,2071.88,262.68,Ireland,female,2021-02-13,E-Wallet,116,1000,JBC,73,68
8810,1,1,0,19.56,8.56,3044.16,193.84,United Kingdom,male,2021-02-17,Prepaid cards,168,1233,JBC,46,35
1065,0,0,1,22.44,9.96,1451.56,693.4,Spain,female,2021-03-29,E-Wallet,285,1199,Visa,44,23
6606,1,1,1,28,41.76,4407.56,845.44,Norway,male,2021-01-28,Credit cards,90,1123,JBC,97,7
6004,1,1,1,43.04,10.84,3947.8,267.12,Norway,female,2021-02-28,Prepaid cards,245,1054,Visa,87,97
1003,1,1,1,6.96,11,4330.24,286.96,Norway,female,2021-02-11,Mobile,151,1066,Amex,67,35
1925,1,0,1,2.2,40.52,1383.76,593.92,United States,female,2021-03-10,Bank transfers,148,1240,Visa,27,13
1851,0,1,1,39.8,27.8,4472.4,271.72,United States,female,2021-03-14,Prepaid cards,276,1235,MasterCard,40,51
7555,1,1,1,4.2,44.68,2240.6,871.84,United Kingdom,female,2021-02-18,Bank transfers,27,1158,Amex,76,20
1242,0,1,0,3,44.68,4773.88,903.72,Iran,female,2021-01-08,Credit cards,261,1251,MasterCard,10,53
1598,0,0,1,18.12,18.08,4558.16,560.96,Finland,male,2021-03-08,Bank transfers,27,1255,Visa,49,63
2317,1,1,0,24.16,30.68,4835.52,956.36,United States,male,2021-01-23,Prepaid cards,218,1227,Amex,73,12
1400,0,1,1,1.36,14.32,1583.08,872.24,Brazil,female,2021-03-31,Prepaid cards,98,1294,Amex,20,32
8489,0,1,0,10.4,12.12,4299.44,162.68,New Zealand,female,2021-01-02,Mobile,144,1143,Amex,2,71
8613,0,0,0,12.44,16.88,3287.24,207.2,France,female,2021-02-06,E-Wallet,212,1055,JBC,49,77
9947,0,0,0,19.8,2.04,4830.04,160.72,Brazil,male,2021-01-17,Bank transfers,122,1227,MasterCard,6,94
4724,1,1,0,46.72,4.64,3647.52,78.84,United States,female,2021-01-09,E-Wallet,139,1249,MasterCard,33,23
3367,0,0,0,8.24,22.6,2021.48,897,Australia,female,2021-01-27,Mobile,203,1107,MasterCard,62,35
4062,1,0,0,49.56,40.04,4453.44,982.08,Netherlands,male,2021-03-25,Mobile,186,1225,MasterCard,24,42
3427,0,0,1,44.8,21.04,2619.04,558.96,New Zealand,male,2021-03-01,E-Wallet,155,1031,MasterCard,39,23
7515,1,1,1,5.92,29.72,2327.08,863.72,United Kingdom,male,2021-02-02,Mobile,245,1060,JBC,83,38
413,1,0,0,9.64,35.08,3178.12,389.64,Finland,male,2021-03-29,Credit cards,112,1203,JBC,3,77
6353,0,1,1,39.12,39.96,3773,832.88,Turkey,male,2021-01-05,E-Wallet,53,1012,MasterCard,59,53
7895,1,0,0,35.96,37.44,2333.12,465.16,Canada,male,2021-03-20,Bank transfers,248,1201,MasterCard,56,72
6465,1,1,0,2.72,28.12,3104.04,271.44,France,male,2021-02-24,Mobile,83,1091,JBC,15,55
1470,1,1,1,5.64,4.72,1749.04,201.68,Finland,male,2021-03-02,E-Wallet,23,1071,Visa,68,47
2602,1,1,1,7.84,34.16,1848.36,994.24,Brazil,female,2021-01-28,Prepaid cards,258,1101,MasterCard,61,49
1570,1,1,1,6.88,1.88,4063.6,611.48,United Kingdom,male,2021-02-09,Mobile,147,1151,Amex,35,87
7812,1,0,1,48.92,11.76,3008.6,458.52,Germany,male,2021-03-31,Mobile,113,1253,MasterCard,27,57
7179,0,0,0,11,24.4,3129.8,134.16,France,female,2021-02-13,Credit cards,173,1243,Amex,6,64
7665,1,1,0,29.64,22.28,3077.76,473.12,Australia,female,2021-03-30,Credit cards,290,1218,Amex,76,79
3684,0,0,0,2,30.6,2384.84,122.52,United States,male,2021-02-14,Credit cards,253,1229,MasterCard,26,89
7167,1,1,0,39.52,33.8,4035.16,332.64,Finland,male,2021-01-10,Mobile,67,1286,MasterCard,35,22
1992,0,1,0,29.24,5.16,2993.92,347.8,Iran,male,2021-01-09,Prepaid cards,109,1130,MasterCard,78,76
2654,1,0,1,9.16,15.32,4192.8,848.88,Brazil,male,2021-02-09,E-Wallet,188,1159,MasterCard,88,54
8644,1,0,1,23.36,10.2,3577.28,908.44,Spain,male,2021-03-24,Credit cards,73,1117,JBC,84,17
6879,1,1,0,22.32,2.24,1908.92,685.16,Brazil,male,2021-01-25,Mobile,105,1035,MasterCard,88,74
8621,0,0,1,37.08,24.08,2379.56,69.96,Spain,male,2021-03-06,E-Wallet,34,1097,JBC,73,36
8998,0,1,0,29.64,2.88,3622.2,105.88,Finland,female,2021-02-09,Mobile,123,1117,Visa,67,71
833,0,1,0,5.2,35.64,2607.08,155.36,Netherlands,male,2021-01-29,Mobile,249,1155,Visa,83,63
3005,1,0,1,28,19.88,2727,450.24,Iran,female,2021-02-25,Bank transfers,215,1218,Amex,78,17
3612,1,1,1,37.32,33.76,4111.92,85.68,France,male,2021-03-19,Mobile,279,1232,Amex,69,15
5386,1,0,1,27.12,14.64,2931.72,611.84,Netherlands,male,2021-02-23,Mobile,263,1003,JBC,49,32
4504,1,0,1,12.44,42.36,4560.08,481.44,Norway,female,2021-01-17,Mobile,173,1234,JBC,57,64
5317,0,1,0,18.8,20.4,2978.44,864.2,Switzerland,female,2021-03-17,Credit cards,276,1257,Visa,41,8
4663,1,1,1,1.2,20.68,1815.44,982.4,Finland,male,2021-03-29,Prepaid cards,101,1057,JBC,33,83
3102,0,0,0,19.44,39.2,2852.08,823.48,Brazil,male,2021-03-24,Credit cards,151,1164,MasterCard,37,72
9741,1,1,1,46.6,29.36,1481.08,175.84,Canada,female,2021-01-16,Mobile,196,1209,MasterCard,24,35
9818,1,0,1,18.4,8.8,3885.36,598.04,United Kingdom,female,2021-01-12,Credit cards,6,1015,Amex,62,26
5690,0,0,0,4.2,46.84,1986.64,853.16,Germany,female,2021-02-27,Bank transfers,219,1147,Visa,63,24
7415,0,1,1,40.92,42.52,4802.72,174.76,Finland,female,2021-01-01,Credit cards,69,1175,Visa,27,63
2517,1,1,0,24.28,38.36,4479,857.96,Norway,male,2021-03-31,Prepaid cards,273,1136,Visa,91,56
7960,1,1,1,8.2,17.56,2769.04,84.68,Australia,female,2021-02-03,Prepaid cards,274,1160,Amex,47,76
6284,1,1,0,10.72,23.8,2557.12,211.48,United States,female,2021-01-13,Credit cards,2,1024,Visa,53,1
9742,1,0,1,21.96,21.28,3348.36,259.44,Spain,male,2021-01-15,Mobile,65,1138,MasterCard,65,14
4926,1,1,1,16.4,9.44,2703.92,975.32,New Zealand,female,2021-01-24,Bank transfers,290,1118,Visa,95,99
6848,0,1,1,35,13.72,3264.08,100.6,Canada,female,2021-01-14,Mobile,18,1294,MasterCard,63,77
875,1,0,1,40.92,38.68,3063.64,105.92,Norway,male,2021-02-23,Prepaid cards,175,1271,Visa,44,73
7514,1,1,0,31.88,47.44,4470.64,206.04,United States,female,2021-02-13,Bank transfers,179,1131,JBC,32,78
6273,1,1,1,13.48,25.72,3118.52,221.72,Turkey,female,2021-02-01,Prepaid cards,34,1299,Visa,53,87
6221,1,1,1,18.48,44,3661.72,686.64,Netherlands,male,2021-01-08,E-Wallet,225,1263,JBC,34,24
7768,1,1,1,25.76,30.48,4758,157.76,Brazil,male,2021-04-01,E-Wallet,157,1190,JBC,31,36
8482,0,0,1,42.56,38.72,3411.4,194.8,Iran,male,2021-02-24,Credit cards,108,1068,Visa,60,90
8857,1,0,0,45.72,12.68,2130.76,393.96,Turkey,male,2021-01-25,E-Wallet,202,1254,Amex,21,26
873,0,0,0,38.36,16.84,3883,82.24,Turkey,female,2021-01-13,Credit cards,103,1072,MasterCard,71,12
4277,0,1,0,41.8,40.96,4270.92,625.68,Ireland,female,2021-03-03,Credit cards,86,1041,MasterCard,8,58
6963,0,1,1,40.32,6.44,1583.88,549.4,Iran,male,2021-03-06,Credit cards,234,1003,Visa,17,22
467,1,1,1,48.84,32.52,1466.6,836.08,Norway,female,2021-03-07,Prepaid cards,196,1030,MasterCard,40,87
